,findings_start_date,case_id,st_cd,industry,Length_alleged_violtn,Number_farm,Avg_farm_size,Num_task_forces,Fatal_rate,poverty_rate,num_establishments_Fewer_20employees,Avg_net_farm_income,labor_intensity,min_wage_federal,min_wage_min,min_wage_max,h2a_violtn_cnt
1335,2012-04-28,1657652,CA,FRUIT AND TREE NUT FARMING,36.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,1,8.0,8.0,8.0,0
1336,2012-07-29,1735690,OH,VEGETABLE AND MELON FARMING,730.0,73400.0,185.0,0.0,3.1,15.4,1175.0,25374.9863760218,1,7.7,7.7,7.7,0
1337,2014-03-30,1735727,CA,FRUIT AND TREE NUT FARMING,123.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1338,2012-06-12,1728948,ID,OTHER CROP FARMING,729.0,24500.0,476.0,0.0,2.7,14.4,1776.0,79724.24489795919,0,7.25,7.25,7.25,0
1339,2014-04-17,1728953,FL,VEGETABLE AND MELON FARMING,34.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
1340,2013-10-23,1731975,MS,VEGETABLE AND MELON FARMING,239.0,37300.0,292.0,0.0,6.2,19.1,1606.0,54027.319034852546,1,7.25,7.25,7.25,3
1341,2014-05-28,1730685,PA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,20.0,58800.0,131.0,0.0,3.1,12.5,1741.0,45764.54081632653,0,7.25,7.25,7.25,0
1342,2014-04-01,1740116,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,161.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1343,2013-10-11,1740152,NC,LOGGING,294.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,0
1344,2012-08-26,1729032,CO,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,729.0,36300.0,881.0,0.0,3.5,11.9,1288.0,36875.01377410468,0,7.64,7.64,7.64,0
1345,2014-08-01,1742093,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,62.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1346,2013-10-15,1718279,FL,VEGETABLE AND MELON FARMING,113.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,1,7.79,7.79,7.79,0
1347,2014-07-12,1742616,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,17.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
1348,2012-09-25,1738129,PA,FRUIT AND TREE NUT FARMING,729.0,62100.0,130.0,0.0,3.4,13.9,1647.0,35083.38164251208,1,7.25,7.25,7.25,0
1349,2012-09-23,1738131,PA,FRUIT AND TREE NUT FARMING,729.0,62100.0,130.0,0.0,3.4,13.9,1647.0,35083.38164251208,1,7.25,7.25,7.25,0
1350,2013-07-01,1733249,GA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,361.0,42000.0,225.0,0.0,2.8,18.5,2092.0,64674.26190476191,0,7.25,5.15,5.15,0
1351,2014-09-01,1740834,CA,FRUIT AND TREE NUT FARMING,51.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1352,2011-11-15,1644024,FL,FRUIT AND TREE NUT FARMING,82.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,1,7.25,7.25,7.25,0
1353,2014-07-18,1737474,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,24.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
1354,2014-07-28,1737480,TX,VEGETABLE AND MELON FARMING,14.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,1,7.25,7.25,7.25,0
1355,2012-07-17,1731180,MS,FRUIT AND TREE NUT FARMING,721.0,42300.0,286.0,0.0,5.5,22.0,1622.0,27768.486997635933,1,7.25,7.25,7.25,0
1356,2011-12-27,1652462,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,99.0,245000.0,531.0,1.0,4.0,17.4,8840.0,18672.097959183673,0,7.25,7.25,7.25,0
1357,2014-06-19,1740231,NC,VEGETABLE AND MELON FARMING,90.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,1,7.25,7.25,7.25,0
1358,2012-07-02,1671191,TN,VEGETABLE AND MELON FARMING,90.0,76000.0,160.0,0.0,3.8,18.6,673.0,11381.763157894737,1,7.25,7.25,7.25,0
1359,2012-06-01,1671317,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,126.0,50000.0,168.0,0.0,3.5,17.2,2794.0,65158.7,0,7.25,7.25,7.25,0
1360,2013-12-05,1720523,FL,FRUIT AND TREE NUT FARMING,117.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,1,7.79,7.79,7.79,193
1361,2014-01-01,1732919,CA,FRUIT AND TREE NUT FARMING,171.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1362,2013-08-01,1713269,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,125.0,52000.0,191.0,0.0,3.3,12.7,2185.0,35199.442307692305,0,7.4,7.4,7.4,0
1363,2014-06-21,1733582,NM,VEGETABLE AND MELON FARMING,6.0,24700.0,1749.0,0.0,6.7,20.0,667.0,46425.38461538462,1,7.5,7.5,7.5,0
1364,2012-08-26,1733598,MA,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",734.0,7700.0,67.0,0.0,1.4,11.3,953.0,24422.727272727272,1,8.0,8.0,8.0,0
1365,2012-07-30,1734982,NC,OTHER CROP FARMING,729.0,50000.0,168.0,0.0,3.5,17.2,2794.0,65158.7,0,7.25,7.25,7.25,1
1366,2013-04-18,1734984,NC,OTHER CROP FARMING,464.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,2
1367,2013-01-01,1734985,NC,OTHER CROP FARMING,587.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,1
1368,2014-04-20,1728260,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,20.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1369,2012-09-27,1728390,FL,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",729.0,47500.0,200.0,0.0,2.7,15.3,3952.0,61322.77894736842,1,7.67,7.67,7.67,0
1370,2014-06-01,1740557,CA,VEGETABLE AND MELON FARMING,106.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1371,2012-08-02,1729420,NC,LOGGING,729.0,50000.0,168.0,0.0,3.5,17.2,2794.0,65158.7,0,7.25,7.25,7.25,0
1372,2014-05-13,1729447,FL,VEGETABLE AND MELON FARMING,7.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
1373,2014-04-21,1729463,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,22.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1374,2014-04-25,1729475,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,26.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1375,2012-05-07,1728654,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,0,8.0,8.0,8.0,0
1376,2012-08-02,1736256,MT,SUPPORT ACTIVITIES FOR FORESTRY,727.0,28600.0,2136.0,0.0,7.3,13.4,935.0,35018.98601398602,0,7.65,4.0,7.65,0
1377,2012-08-03,1736257,MT,SUPPORT ACTIVITIES FOR FORESTRY,728.0,28600.0,2136.0,0.0,7.3,13.4,935.0,35018.98601398602,0,7.65,4.0,7.65,0
1378,2014-07-06,1736260,CA,SUPPORT ACTIVITIES FOR FORESTRY,30.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1379,2014-06-22,1733611,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,24700.0,1749.0,0.0,6.7,20.0,667.0,46425.38461538462,0,7.5,7.5,7.5,0
1380,2014-06-26,1733614,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,10.0,24700.0,1749.0,0.0,6.7,20.0,667.0,46425.38461538462,0,7.5,7.5,7.5,0
1381,2014-09-08,1738988,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,6.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1382,2012-06-01,1722369,NY,OTHER CROP FARMING,730.0,36000.0,202.0,0.0,2.4,17.2,2211.0,42712.333333333336,0,7.25,7.25,7.25,0
1383,2010-08-08,1658663,NC,CATTLE RANCHING AND FARMING,729.0,52400.0,167.0,0.0,3.5,17.4,2714.0,58201.603053435116,1,7.25,7.25,7.25,0
1384,2014-11-13,1742897,MT,FRUIT AND TREE NUT FARMING,0.0,27800.0,2147.0,0.0,4.9,12.0,1000.0,23934.56834532374,1,7.9,7.9,7.9,0
1385,2011-08-11,1634997,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,29.0,245000.0,531.0,1.0,4.0,17.4,8840.0,18672.097959183673,0,7.25,7.25,7.25,0
1386,2014-06-11,1737828,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,63.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
1387,2012-07-10,1731305,NJ,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,0,7.25,7.25,7.25,0
1388,2014-07-01,1735346,MO,VEGETABLE AND MELON FARMING,17.0,97700.0,290.0,1.0,3.9,10.4,1384.0,35300.77789150461,1,7.5,7.5,7.5,0
1389,2013-06-01,1708223,VA,FRUIT AND TREE NUT FARMING,118.0,46000.0,180.0,0.0,3.2,9.8,1507.0,21888.239130434784,1,7.25,7.25,7.25,0
1390,2013-05-06,1708392,TN,VEGETABLE AND MELON FARMING,188.0,68000.0,160.0,0.0,3.6,15.5,694.0,20764.63235294118,1,7.25,7.25,7.25,101
1391,2010-01-10,1640108,TN,CATTLE RANCHING AND FARMING,730.0,78300.0,139.0,0.0,5.4,16.7,698.0,10092.324393358876,1,7.25,7.25,7.25,63
1392,2014-01-01,1734260,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,203.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,0,7.25,7.25,7.25,0
1393,2013-07-21,1734263,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,365.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,0
1394,2013-02-23,1692918,OR,SUPPORT ACTIVITIES FOR FORESTRY,136.0,35000.0,471.0,0.0,2.9,14.0,3163.0,27610.942857142854,0,8.95,8.95,8.95,0
1395,2011-03-07,1648399,SC,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",365.0,26500.0,185.0,0.0,4.5,19.0,909.0,17621.24528301887,1,7.25,7.25,7.25,4
1396,2014-07-03,1733963,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,14.0,51600.0,193.0,0.0,3.3,14.8,2221.0,12734.089147286822,0,8.15,8.15,8.15,0
1397,2014-01-12,1728722,GA,FRUIT AND TREE NUT FARMING,195.0,41100.0,229.0,0.0,3.6,16.8,2128.0,57405.40145985401,1,7.25,5.15,5.15,0
1398,2012-07-24,1735883,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,244700.0,523.0,1.0,4.8,17.0,8984.0,14665.946056395587,0,7.25,7.25,7.25,0
1399,2013-05-17,1697598,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,26.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,0
1400,2014-06-23,1732613,GA,VEGETABLE AND MELON FARMING,4.0,41100.0,229.0,0.0,3.6,16.8,2128.0,57405.40145985401,1,7.25,5.15,5.15,0
1401,2014-06-01,1733378,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,29.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1402,2014-06-01,1741215,GA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,103.0,41100.0,229.0,0.0,3.6,16.8,2128.0,57405.40145985401,0,7.25,5.15,5.15,0
1403,2013-11-09,1745262,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,357.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,0
1404,2014-05-20,1731616,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,23.0,24700.0,1749.0,0.0,6.7,20.0,667.0,46425.38461538462,0,7.5,7.5,7.5,0
1405,2012-06-25,1731658,MA,OTHER CROP FARMING,729.0,7700.0,67.0,0.0,1.4,11.3,953.0,24422.727272727272,0,8.0,8.0,8.0,0
1406,2014-06-08,1731768,FL,FRUIT AND TREE NUT FARMING,7.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
1407,2014-05-26,1731772,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,17.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1408,2014-03-24,1736435,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,97.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1409,2014-01-01,1736460,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,224.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1410,2012-06-01,1663174,NJ,FRUIT AND TREE NUT FARMING,66.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,1,7.25,7.25,7.25,0
1411,2014-05-26,1732361,NC,VEGETABLE AND MELON FARMING,22.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,1,7.25,7.25,7.25,0
1412,2012-08-29,1739524,DE,OTHER CROP FARMING,729.0,2500.0,208.0,0.0,3.1,13.5,153.0,147772.4,0,7.25,7.25,7.25,0
1413,2012-10-27,1725366,NJ,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",728.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,1,7.25,7.25,7.25,0
1414,2011-09-24,1708283,VA,FRUIT AND TREE NUT FARMING,730.0,46400.0,171.0,0.0,3.4,11.4,1504.0,26960.32327586207,1,7.25,7.25,7.25,0
1415,2014-04-07,1725993,GA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,9.0,41100.0,229.0,0.0,3.6,16.8,2128.0,57405.40145985401,0,7.25,5.15,5.15,0
1416,2014-05-01,1729881,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,11.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1417,2012-07-27,1731080,SC,FRUIT AND TREE NUT FARMING,728.0,26700.0,196.0,0.0,3.5,16.7,881.0,20348.052434456928,1,7.25,7.25,7.25,0
1418,2010-01-05,1579379,ID,SUPPORT ACTIVITIES FOR FORESTRY,38.0,25700.0,452.0,0.0,4.9,13.8,1791.0,50344.396887159535,0,7.25,7.25,7.25,0
1419,2010-06-21,1592199,NC,OTHER CROP FARMING,177.0,52400.0,167.0,0.0,3.5,17.4,2714.0,58201.603053435116,0,7.25,7.25,7.25,19
1420,2012-10-03,1740499,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,0,8.0,8.0,8.0,0
1421,2012-06-10,1731667,MA,VEGETABLE AND MELON FARMING,729.0,7700.0,67.0,0.0,1.4,11.3,953.0,24422.727272727272,1,8.0,8.0,8.0,2
1422,2012-03-01,1675032,NJ,OTHER CROP FARMING,364.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,0,7.25,7.25,7.25,46
1423,2014-06-01,1739712,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,103.0,51600.0,193.0,0.0,3.3,14.8,2221.0,12734.089147286822,0,8.15,8.15,8.15,0
1424,2014-06-01,1739715,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,103.0,51600.0,193.0,0.0,3.3,14.8,2221.0,12734.089147286822,0,8.15,8.15,8.15,0
1425,2010-09-16,1700533,AZ,LOGGING,1024.0,15500.0,1684.0,0.0,2.8,18.8,846.0,37517.419354838705,0,7.25,7.25,7.25,0
1426,2012-10-30,1744128,AR,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,47800.0,306.0,0.0,5.4,20.1,1880.0,25263.096234309625,0,7.25,6.25,6.25,0
1427,2014-08-01,1744169,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,45.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,0,7.25,7.25,7.25,0
1428,2011-04-29,1690244,CO,CATTLE RANCHING AND FARMING,730.0,36700.0,853.0,0.0,3.9,13.2,1262.0,50053.16076294278,1,7.36,7.36,7.36,7
1429,2011-05-08,1691080,KS,SUPPORT ACTIVITIES FOR CROP PRODUCTION,727.0,65500.0,702.0,0.0,5.9,14.3,1186.0,78802.70229007634,0,7.25,7.25,7.25,102
1430,2014-07-01,1736561,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,30.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,0,7.25,7.25,7.25,0
1431,2014-07-01,1736562,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,30.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,0,7.25,7.25,7.25,0
1432,2013-01-01,1741001,NY,FRUIT AND TREE NUT FARMING,636.0,35500.0,203.0,2.0,2.1,17.3,2260.0,52295.94366197183,1,7.25,7.25,7.25,0
1433,2012-09-22,1741026,TX,OTHER CROP FARMING,728.0,244700.0,523.0,1.0,4.8,17.0,8984.0,14665.946056395587,0,7.25,7.25,7.25,0
1434,2014-10-21,1743509,CO,VEGETABLE AND MELON FARMING,0.0,35000.0,909.0,0.0,3.3,12.3,1288.0,34918.6,1,8.0,8.0,8.0,0
1435,2014-04-01,1736966,IN,VEGETABLE AND MELON FARMING,123.0,58200.0,253.0,0.0,4.4,14.6,1495.0,48919.48453608247,1,7.25,7.25,7.25,0
1436,2012-08-01,1735161,IL,VEGETABLE AND MELON FARMING,729.0,74300.0,358.0,1.0,2.5,12.6,1770.0,45030.09421265141,1,8.25,8.25,8.25,0
1437,2013-10-01,1727263,CA,SHEEP AND GOAT FARMING,282.0,77900.0,327.0,2.0,2.4,15.1,13587.0,226863.0295250321,1,8.0,8.0,8.0,0
1438,2013-10-26,1712782,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,26.0,77900.0,327.0,2.0,2.4,15.1,13587.0,226863.0295250321,0,8.0,8.0,8.0,0
1439,2013-01-05,1732356,FL,FRUIT AND TREE NUT FARMING,552.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,1,7.79,7.79,7.79,0
1440,2012-11-25,1739116,PA,VEGETABLE AND MELON FARMING,729.0,62100.0,130.0,0.0,3.4,13.9,1647.0,35083.38164251208,1,7.25,7.25,7.25,0
1441,2012-09-06,1739184,AR,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,47800.0,306.0,0.0,5.4,20.1,1880.0,25263.096234309625,0,7.25,6.25,6.25,0
1442,2010-08-25,1662507,MI,FRUIT AND TREE NUT FARMING,730.0,54900.0,182.0,0.0,3.6,15.7,2087.0,29316.86703096539,1,7.4,7.4,7.4,0
1443,2012-09-01,1739645,AR,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,47800.0,306.0,0.0,5.4,20.1,1880.0,25263.096234309625,0,7.25,6.25,6.25,0
1444,2014-06-16,1733803,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,15.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
1445,2014-04-17,1733858,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,0,7.25,7.25,7.25,0
1446,2012-07-15,1735766,WA,FRUIT AND TREE NUT FARMING,729.0,39300.0,394.0,0.0,2.2,11.6,6413.0,60329.21119592876,1,9.04,9.04,9.04,0
1447,2013-10-01,1720085,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,127.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
1448,2014-06-18,1733441,NJ,FRUIT AND TREE NUT FARMING,23.0,9100.0,79.0,0.0,2.1,11.3,857.0,23113.296703296706,1,8.25,8.25,8.25,0
1449,2014-05-02,1743306,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,167.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1450,2014-06-01,1735394,OR,SUPPORT ACTIVITIES FOR CROP PRODUCTION,46.0,34600.0,474.0,0.0,3.9,14.4,3215.0,20929.47976878613,0,9.1,9.1,9.1,0
1451,2012-11-09,1744508,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,727.0,46500.0,206.0,0.0,4.3,16.2,1226.0,19736.602150537634,0,7.25,7.25,7.25,0
1452,2012-11-03,1744511,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,46500.0,206.0,0.0,4.3,16.2,1226.0,19736.602150537634,0,7.25,7.25,7.25,0
1453,2014-05-01,1744622,FL,OTHER CROP FARMING,183.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1454,2013-07-24,1705377,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,23.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
1455,2014-06-01,1740556,CA,VEGETABLE AND MELON FARMING,106.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1456,2014-07-30,1737834,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,14.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
1457,2014-10-20,1747849,FL,FRUIT AND TREE NUT FARMING,77.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
1458,2014-11-01,1747249,FL,OTHER CROP FARMING,41.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1459,2014-11-12,1751220,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,69.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1460,2014-11-12,1751221,FL,FRUIT AND TREE NUT FARMING,69.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
1461,2013-02-01,1751336,FL,FRUIT AND TREE NUT FARMING,729.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,1,7.79,7.79,7.79,0
1462,2012-11-08,1745229,NJ,VEGETABLE AND MELON FARMING,729.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,1,7.25,7.25,7.25,0
1463,2012-11-13,1740054,NJ,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",731.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,1,7.25,7.25,7.25,0
1464,2014-08-18,1740076,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,24.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,0,9.0,9.0,9.0,0
1465,2014-06-28,1738432,IA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,43.0,88000.0,347.0,0.0,6.0,10.3,2222.0,59129.78409090909,0,7.25,7.25,7.25,0
1466,2013-04-10,1695300,IA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,16.0,88500.0,346.0,0.0,4.7,13.2,2044.0,94255.6836158192,0,7.25,7.25,7.25,0
1467,2014-05-02,1743307,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,167.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1468,2014-08-18,1740315,CA,FRUIT AND TREE NUT FARMING,23.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1469,2012-10-17,1731698,NY,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,36000.0,202.0,0.0,2.4,17.2,2211.0,42712.333333333336,0,7.25,7.25,7.25,0
1470,2014-09-15,1748435,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,65.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
1471,2011-05-12,1619743,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,8.0,23000.0,1887.0,0.0,6.6,22.2,616.0,53439.565217391304,0,7.5,7.5,7.5,0
1472,2014-06-18,1733936,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,20.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
1473,2014-05-01,1734254,CA,FRUIT AND TREE NUT FARMING,69.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1474,2014-01-01,1734267,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,202.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,0,7.25,7.25,7.25,0
1475,2014-05-01,1734271,CA,FRUIT AND TREE NUT FARMING,69.0,76400.0,329.0,1.0,2.0,15.8,13666.0,241814.39790575916,1,9.0,9.0,9.0,0
1476,2014-06-09,1735729,IN,SUPPORT ACTIVITIES FOR CROP PRODUCTION,53.0,58200.0,253.0,0.0,4.4,14.6,1495.0,48919.48453608247,0,7.25,7.25,7.25,0
1477,2012-11-22,1735967,MI,CATTLE RANCHING AND FARMING,729.0,54700.0,191.0,0.0,3.4,13.7,2068.0,21410.054844606948,1,7.4,7.4,7.4,0
1478,2010-11-20,1628486,TX,VEGETABLE AND MELON FARMING,294.0,247500.0,529.0,1.0,4.4,18.4,8872.0,18854.977777777778,1,7.25,7.25,7.25,0
1479,2012-08-02,1732562,IA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,92200.0,345.0,0.0,6.6,10.3,1883.0,71854.43600867678,0,7.25,7.25,7.25,50
1480,2013-10-22,1744495,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,378.0,43500.0,207.0,0.0,4.0,18.5,1243.0,43587.65517241379,0,7.25,7.25,7.25,0
1481,2012-11-07,1744502,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,721.0,46500.0,206.0,0.0,4.3,16.2,1226.0,19736.602150537634,0,7.25,7.25,7.25,0
1482,2014-01-01,1735909,TN,VEGETABLE AND MELON FARMING,209.0,67300.0,162.0,0.0,4.8,17.3,732.0,10244.41307578009,1,7.25,7.25,7.25,0
